Gene	WGD_Estimate	WGD_Zvalue	WGD_Pvalue	WGD_FDR
ARID1A	-0.298280427594777	-1.8415103254214	0.0655468088694756	0.64541972792195
CHD8	-0.415564128703633	-1.83753273601138	0.066131288380675	0.64541972792195
TAF1D	1.49533778602586	1.83313229620275	0.0667828992824447	0.64541972792195
HLA-A	-0.664287709225844	-1.83230275192836	0.066906327337539	0.64541972792195
COL5A3	0.408487626650012	1.82689094381534	0.0677161681754177	0.64541972792195
FBXW7	-0.298178160892125	-1.81502555297627	0.0695199826788261	0.652418298985907
TNFAIP3	-0.628059730121054	-1.788429982823	0.0737066625883742	0.677969153654207
CDK12	-0.387271489334902	-1.77671546905785	0.0756150658475896	0.677969153654207
HPS3	-0.557169181719951	-1.77443928368905	0.0759905167984919	0.677969153654207
TMEM63A	-0.666764848533318	-1.77023312012054	0.0766883141018694	0.677969153654207
CNBD1	0.460292036543351	1.76100154259114	0.0782381419093523	0.681789522352927
DOCK2	0.312919999490501	1.74029507328486	0.081807218707178	0.698372254614661
PRRG1	-1.11828136484833	-1.73650697776396	0.0824742316593425	0.698372254614661
UBR4	-0.301351230550897	-1.73030556368488	0.0835756960440496	0.698372254614661
ADAM28	-0.502667040749665	-1.7187711012541	0.0856560595635275	0.699397616782427
ATR	-0.336298637294294	-1.71693247595323	0.0859915102601344	0.699397616782427
PPP2R2D	-0.789858141251067	-1.70669485134494	0.0878787846913071	0.699903724972852
B2M	-0.610868445246741	-1.70417443934462	0.0883485029883764	0.699903724972852
LMAN1	0.955298776662301	1.68045082533438	0.0928696343157629	0.716804196991172
AKAP7	-0.893345345991844	-1.67791624249349	0.09336345121878	0.716804196991172
MBD6	-0.551827225591857	-1.66497637855452	0.09591746856978	0.716804196991172
BRCA1	-0.350355457385096	-1.66428738349435	0.096055012469128	0.716804196991172
LZTR1	-0.519839185491914	-1.65795535684866	0.097326477538318	0.716804196991172
CLCN2	0.614104709061085	1.65693620133484	0.0975323743447005	0.716804196991172
FGFR2	-0.438546935250843	-1.6332039974651	0.102426099528973	0.729735113324271
SPTAN1	-0.367460296911542	-1.62847566936808	0.103424064187508	0.729735113324271
VEPH1	0.493000985357035	1.62483188420363	0.104198385255307	0.729735113324271
ECSIT	-0.889539970292514	-1.62177384209433	0.104851781236361	0.729735113324271
ZFP36L2	-0.480392235597623	-1.61980923328132	0.105273262250059	0.729735113324271
H3F3A	0.947737768821016	1.59465268593331	0.110789923923307	0.759346669586708
HLA-B	-0.568630392948932	-1.58082266644661	0.113918590370826	0.766613342344306
KLF5	-0.637554260790679	-1.57887980163371	0.11436362975956	0.766613342344306
WRN	0.469443241929427	1.56633319649721	0.117270633274776	0.772254791997995
C1orf168	-0.506005212263613	-1.55545262819987	0.11983830838737	0.772254791997995
RBM39	0.824980875492533	1.55501873994443	0.119941606248138	0.772254791997995
DOCK8	-0.382447817950822	-1.54855176747867	0.12148950819128	0.772254791997995
ARHGAP35	-0.304836636042873	-1.54517059031326	0.122305006019597	0.772254791997995
XIRP2	0.19652376660431	1.54312202452714	0.122801171842304	0.772254791997995
CTSF	0.725891769458726	1.53223884282965	0.12546350657575	0.774180472285165
CDKN1A	-0.666478141922252	-1.52577351855883	0.127066277879895	0.774180472285165
FOXA2	0.558776726541452	1.52333217209367	0.127675622071554	0.774180472285165
KDM6A	-0.299323931804361	-1.52040834170499	0.128408379259659	0.774180472285165
NF2	-0.472030312571627	-1.51626195289142	0.129453128152601	0.774180472285165
HUWE1	-0.245128786674759	-1.5043060849401	0.132502573032607	0.777828162117015
PRKDC	0.268551615895091	1.50045260268145	0.133497202307886	0.777828162117015
ZZZ3	0.481323927934242	1.49769725368664	0.134211925706088	0.777828162117015
PLXNB2	-0.322476585752472	-1.49404605468921	0.135163582269514	0.777828162117015
NUP93	0.66615763980778	1.48778944464195	0.136806430212137	0.779924508686014
NOVA1	0.427753075358808	1.4810712521129	0.13858758752816	0.782763225853494
NSD1	-0.28201486785537	-1.46256414225059	0.143586681043758	0.796357864016921
MARK2	0.511944969923516	1.46249535440717	0.143605516462068	0.796357864016921
CYSLTR2	0.668534763230442	1.44628463691777	0.148097383001311	0.801888545014633
RFX7	-0.458992142314755	-1.43954365825252	0.149996549669487	0.801888545014633
GPS2	1.01037092350716	1.43162545109065	0.152251041789859	0.801888545014633
MKI67	-0.253357158184867	-1.42046337556905	0.155472823707221	0.801888545014633
RDH5	-1.00261748444434	-1.41367511926805	0.157457313920234	0.801888545014633
GRM8	0.254364747346554	1.39896788628211	0.161822613360539	0.801888545014633
AGPAT9	0.790798197000775	1.38881909411574	0.164887767514434	0.801888545014633
RUNX1	-0.463574596896899	-1.36995963606233	0.170699501974523	0.801888545014633
JAK1	-0.463876614395786	-1.36782565992775	0.171366653717449	0.801888545014633
MYO9A	0.339473432836787	1.36694782522155	0.171641659943495	0.801888545014633
SRPR	-0.519823363602915	-1.36156648314539	0.173334738824856	0.801888545014633
TNN	-0.2228265617934	-1.35942141586984	0.174013088643742	0.801888545014633
SPATA22	-0.678226934450684	-1.35282609428721	0.176111194354448	0.801888545014633
BRAF	-0.315399838894435	-1.35197808168334	0.176382327081079	0.801888545014633
REV3L	-0.280148590027234	-1.34857028677868	0.177475029909431	0.801888545014633
IDH1	-0.370891692191102	-1.34178561829309	0.179665516639196	0.801888545014633
TMEM156	0.824623542444065	1.33198687147707	0.18286450263282	0.801888545014633
TPR	-0.273679774079207	-1.32885851415837	0.183894652958699	0.801888545014633
MAP7D3	-0.48254368301256	-1.32148495464893	0.186339715885988	0.801888545014633
EPHA2	-0.340683892537731	-1.3184585743345	0.187350183785899	0.801888545014633
SLC9C1	-0.320854840116799	-1.31400674656469	0.188843933866467	0.801888545014633
CASP8	-0.329141886972577	-1.31267383228326	0.18929287885318	0.801888545014633
SLC27A5	-0.490287981017419	-1.30712902629673	0.191168894738928	0.801888545014633
METTL14	-0.603474253430387	-1.3070918807056	0.191181508455833	0.801888545014633
WT1	-0.419573364458954	-1.3052580516382	0.191804992810199	0.801888545014633
COL11A1	0.177984553568537	1.30351711034688	0.1923982787491	0.801888545014633
TG	0.209581917269411	1.30267247682269	0.192686602355213	0.801888545014633
ATP6V1B1	-0.505785729816377	-1.30163174912263	0.193042301073337	0.801888545014633
CPED1	0.304734209743589	1.30158874413119	0.193057009641898	0.801888545014633
AMPD1	-0.337428605915638	-1.29442562737045	0.19551844331063	0.801888545014633
PPP2R1A	0.311024955228682	1.29245637824114	0.196199143214116	0.801888545014633
MYH9	-0.27132856337764	-1.28717287353244	0.198034039908845	0.801888545014633
FUBP3	0.709344216977789	1.28624555695571	0.1983573763461	0.801888545014633
SPTA1	0.158902277136218	1.27030162830622	0.203977208408871	0.801888545014633
ZMYND8	-0.374475320718565	-1.26996302023242	0.204097802936106	0.801888545014633
CLMN	-0.368612512333504	-1.26742919942336	0.205001864576735	0.801888545014633
HRAS	-0.507588492584692	-1.26483039840199	0.205932131868397	0.801888545014633
WDR47	-0.431700861528852	-1.26281644813421	0.206655152172872	0.801888545014633
STAMBPL1	-0.714835461567385	-1.25500041145306	0.209478610601165	0.801888545014633
CHD4	0.254197166514135	1.24993587746284	0.211322972117996	0.801888545014633
MSH3	-0.483850091459499	-1.24808367306635	0.212000416727654	0.801888545014633
PBRM1	-0.311436988486083	-1.24644724293079	0.212600246288528	0.801888545014633
MLLT1	-0.637849747467012	-1.24311292614505	0.21382622315594	0.801888545014633
C17orf47	-0.49624142312571	-1.23937875538083	0.215205265244219	0.801888545014633
ERBB3	-0.278854146457352	-1.23805782813062	0.215694619371621	0.801888545014633
CREB3L3	-0.44845412153135	-1.23758251889116	0.215870899590924	0.801888545014633
KLKB1	-0.402517782620858	-1.23487009701124	0.21687885404631	0.801888545014633
MAP3K4	-0.330738951024429	-1.23479821495507	0.216905611889085	0.801888545014633
KRAS	-0.204838121136446	-1.2328473782795	0.217632711153064	0.801888545014633
RIT1	-0.672535328982276	-1.23076853263147	0.218409447804271	0.801888545014633
NCAPH	-0.465247424549795	-1.22889640002032	0.219110651391163	0.801888545014633
PDGFRA	0.270224829406943	1.22815826038286	0.219387564003018	0.801888545014633
KIDINS220	-0.293225638126404	-1.2278671571065	0.219496840260537	0.801888545014633
C20orf85	-0.747514161588206	-1.22769802756959	0.219560347157453	0.801888545014633
CMTR2	0.384698837143964	1.22572101082463	0.220303680732039	0.801888545014633
OR51E2	-0.383061670822196	-1.22437360082924	0.22081132337498	0.801888545014633
FAM133A	-0.499881120961688	-1.22243926594509	0.221541558003496	0.801888545014633
PIM1	0.780340247512797	1.21860309749279	0.222994872837451	0.801888545014633
IGLL5	0.97360822219974	1.21356123544266	0.224915317405301	0.801888545014633
TTC3	-0.308533084764938	-1.20796542592107	0.22706056151879	0.801888545014633
FHOD3	-0.288041442684777	-1.20751371841947	0.227234365142792	0.801888545014633
UBR5	-0.22697421183491	-1.20607763786972	0.227787556304695	0.801888545014633
ADAMDEC1	0.529227191391799	1.20518686459195	0.228131172057933	0.801888545014633
RANBP2	0.239740130194423	1.20362275325087	0.228735421036961	0.801888545014633
NUP188	0.373860673453256	1.19553666549074	0.231877419743787	0.808258434535485
BCL2L11	-0.549322720735336	-1.18488307938871	0.236063678370813	0.816569801461368
SLX4	-0.290043245569092	-1.18267214866303	0.236939106325676	0.816569801461368
HPS1	0.487651116594507	1.17807805142595	0.238765491273865	0.818241290320548
RRAS2	-0.67252716706899	-1.15898547351941	0.246462106308652	0.822740270429362
RASA1	-0.264789501759847	-1.15485702459462	0.248148980580091	0.822740270429362
MYCN	0.522911504109406	1.1539631204337	0.248515289095845	0.822740270429362
RNF43	-0.307974920048587	-1.15145170651939	0.249546452259542	0.822740270429362
ELF3	0.402660921227932	1.15060349136586	0.24989539600197	0.822740270429362
BMP2K	-0.424186877147568	-1.14038520643048	0.254125853360792	0.822740270429362
CDC25C	-0.520847152674949	-1.13811370097217	0.255073007779349	0.822740270429362
SVIL	0.241447942542048	1.13782025639787	0.255195544776705	0.822740270429362
HIST1H1E	0.492086102012605	1.13664378016958	0.255687230301596	0.822740270429362
RBM10	-0.330927186340393	-1.12935800358062	0.258746841349548	0.822740270429362
ZFP37	0.353199059728505	1.12798455214053	0.259326443193691	0.822740270429362
PPM1D	0.564467047866888	1.12662277680161	0.25990200488361	0.822740270429362
IDE	0.462381930273354	1.12325177917345	0.261330577200852	0.822740270429362
SUGP2	-0.37849519817431	-1.12110827576416	0.262241776430338	0.822740270429362
TCERG1	0.366065100289178	1.12008938847222	0.262675672141218	0.822740270429362
FBXO7	-0.460737214168027	-1.11796203920581	0.263583206502086	0.822740270429362
CIC	-0.280034498455016	-1.11403639098511	0.265263575095655	0.822740270429362
RET	0.256801374951767	1.11376666967215	0.265379299274388	0.822740270429362
MAP2K4	-0.364959692659036	-1.11300881246862	0.265704644712433	0.822740270429362
APC	-0.179213437043904	-1.09526615528769	0.273400050347986	0.835912940050119
ZBTB7B	-0.377299812741721	-1.09525830940975	0.273403486654681	0.835912940050119
NLK	-0.497144655310005	-1.09373819751981	0.274069816409875	0.835912940050119
RBM27	0.339981259192241	1.08153489215096	0.279459248429306	0.846860665863214
ZNF609	0.380686861927977	1.07893057274203	0.280618678648509	0.846860665863214
BRWD3	0.206214356891346	1.07623063226496	0.281824123229889	0.846860665863214
WDR5	-0.804063583614495	-1.07310075371945	0.283225912870766	0.846901013976311
CYP11B2	0.306909903241895	1.066180586363	0.28634201625896	0.852042097160806
CCND1	-0.596416207166331	-1.06234654068688	0.288078393366119	0.853047669676372
KDM5C	-0.298612513597385	-1.05016934712709	0.293640259913862	0.865316707958723
CYHR1	-0.637488439420656	-1.04242469983313	0.297214819895232	0.870691125586636
DYNC1I1	0.300156137328734	1.03801467792178	0.299263221678745	0.870691125586636
IKBKE	-0.361252533825306	-1.03035508648246	0.3028433486889	0.870691125586636
COL7A1	-0.191211469254419	-1.02817217373159	0.30386884526345	0.870691125586636
FN1	-0.204658484147615	-1.0266835310885	0.304569506604872	0.870691125586636
GOLIM4	-0.344946716412261	-1.02286218435958	0.306373011400162	0.870691125586636
FRYL	0.229166985000287	1.01586715851425	0.309692649806787	0.870691125586636
CEP76	0.541672382149199	1.0145635378428	0.310313927623609	0.870691125586636
CCNT1	0.414996810443304	1.01281171854799	0.311150102247101	0.870691125586636
XPOT	0.35401286092854	1.01175444705973	0.311655475327436	0.870691125586636
ENO3	-0.612866837006891	-1.00728450018373	0.313798076095808	0.870691125586636
STK11	-0.331853978153462	-1.00696107323768	0.313953480963089	0.870691125586636
GAS2L2	0.311801814885539	1.00682318641833	0.314019750211574	0.870691125586636
KIAA1024	0.262067017583819	0.986342147251793	0.323965243984487	0.894202709640439
KIT	0.238299797431995	0.977703659689429	0.328220911220399	0.901504964127144
DDX3X	0.29688830440713	0.971550631318388	0.331274153018004	0.901504964127144
ZCRB1	-0.575624066152169	-0.967747055117235	0.333170711467768	0.901504964127144
WNK4	-0.259274891545715	-0.966327306976123	0.333880426095592	0.901504964127144
HCFC2	-0.349213599415171	-0.966087897760812	0.334000199824155	0.901504964127144
ZBTB45	-0.403594998657453	-0.958889974119013	0.337614176050296	0.906915950990871
FUBP1	0.353041198366986	0.951447906011742	0.341377051358058	0.906915950990871
UHRF2	0.496837447776954	0.949264516054278	0.342486095886621	0.906915950990871
PHF20L1	-0.264956172562479	-0.946829732752124	0.34372554833342	0.906915950990871
SUCLA2	-0.431127754464234	-0.944480127616491	0.344924352205225	0.906915950990871
MCCC1	-0.401763500451973	-0.94447805498525	0.344925410868659	0.906915950990871
RHOB	0.491930750514444	0.94003452693455	0.347199850629454	0.908978149716596
ZKSCAN1	-0.413093098748034	-0.931162256752729	0.351769638408511	0.914464512658933
B3GALTL	0.525492914603565	0.921619095724715	0.356727294376765	0.914464512658933
EIF2S3	0.511846226259192	0.921495120110834	0.356791987815107	0.914464512658933
TCF20	0.244162138679048	0.918643129444872	0.358282265141746	0.914464512658933
CUTC	0.590428542948318	0.916830372572334	0.359231534273155	0.914464512658933
SETDB1	0.267197411681465	0.910659255705694	0.362474938384611	0.914464512658933
ARFGAP1	0.468376335071043	0.908142364584186	0.36380301022055	0.914464512658933
POLQ	-0.164285333600571	-0.905730008608706	0.365078775010722	0.914464512658933
PTCH1	-0.223223262126281	-0.901610704261834	0.367263702762404	0.914464512658933
DST	0.146886355945827	0.898819129931261	0.368749008819667	0.914464512658933
KIF1B	-0.221745608394903	-0.897535500732306	0.369433238770039	0.914464512658933
SPAG17	0.163491975899007	0.895395500292056	0.370575705185666	0.914464512658933
NES	0.204150340809206	0.893480238456495	0.371600050210052	0.914464512658933
EPG5	-0.197219927217366	-0.891492815995249	0.372664843905077	0.914464512658933
PRRC2A	0.218112657945978	0.888088001616359	0.374493416180132	0.914464512658933
TBX3	0.268488050776323	0.88788218976594	0.374604125971552	0.914464512658933
IDH2	-0.524947437467821	-0.885645340281801	0.375808671102376	0.914464512658933
U2AF1	-0.368713037068545	-0.884771914370602	0.376279660126872	0.914464512658933
TREX2	0.565588417986762	0.870833800117524	0.383844907013229	0.927048216217083
NAV1	-0.219663489900728	-0.866974161432462	0.385956167181933	0.927048216217083
DIAPH2	0.21188689707976	0.866774717838882	0.386065457133584	0.927048216217083
GANAB	0.318554319284467	0.864069686538269	0.387549610165133	0.927048216217083
BPIFC	-0.299568231742922	-0.861330030387152	0.38905630057635	0.927048216217083
GIGYF2	-0.260504291082589	-0.856408343994264	0.391771950960246	0.929886731851167
B4GALNT4	-0.331316285160463	-0.841069632739981	0.400308926143538	0.943253018923294
STAG2	-0.205163546137424	-0.840735810953246	0.400495953936284	0.943253018923294
HIST1H2AK	-0.389004423177701	-0.837737542623973	0.402178123446109	0.943571751162026
DOCK3	-0.181167163043592	-0.832127055858639	0.405337231610001	0.94459809314647
AKAP13	-0.16724115051832	-0.831462111546294	0.40571262361373	0.94459809314647
PCDHA10	0.204354874404494	0.828135796045457	0.407593599230133	0.945369184526163
TTPA	0.324304478057314	0.820906641897587	0.411699447510706	0.945775566271262
FAM13B	-0.394057136053776	-0.820797153265253	0.411761820383992	0.945775566271262
DPAGT1	-0.380300827404301	-0.819642102052522	0.41242016496419	0.945775566271262
SYNE1	0.0873583865193271	0.814744867543956	0.415218365037126	0.948626227238378
EP300	-0.157707096990366	-0.811820465189807	0.416894657211818	0.948902018280631
EPAS1	-0.23977928249225	-0.807326473463302	0.419478415627112	0.951233581905346
TSPYL1	0.444111513711829	0.801234326231524	0.422996002557072	0.955657635406718
ASXL1	-0.179839237066772	-0.795708736971344	0.42620134742608	0.959346206383428
CPVL	0.327175964056851	0.789694909620411	0.429705964886115	0.960845124500015
AK5	0.215494070718945	0.789161583369672	0.430017572112302	0.960845124500015
KMT2A	-0.137787436186583	-0.783520143182706	0.433321729697559	0.964694361735441
MXRA5	0.128105558541347	0.774405587901287	0.438690980215842	0.969717058300196
BTBD11	-0.231741011306069	-0.774293534280414	0.438757226378449	0.969717058300196
TAF1	-0.167983729101616	-0.7680546378156	0.442454725110575	0.973733058410312
MED12	0.153261167580396	0.765563493138655	0.443936073554655	0.973733058410312
CHST4	0.366155915703245	0.763168096190503	0.445363152945044	0.973733058410312
AJUBA	-0.241859849371714	-0.755566704139793	0.449909025083918	0.977725631442704
ERF	-0.359799811532067	-0.751350137345148	0.452441962776304	0.977725631442704
KANSL1	-0.20330872230034	-0.747796014782433	0.454583206273132	0.977725631442704
BAZ2B	0.165766614998463	0.745163334722798	0.456172985138996	0.977725631442704
SMARCA4	-0.134767842284419	-0.744966660869711	0.456291874641321	0.977725631442704
CDC42EP1	0.444047937079613	0.742603859232562	0.457721551343368	0.977725631442704
CUL1	-0.213112265956002	-0.739097484530641	0.459847804209068	0.977725631442704
PZP	0.159936874694221	0.7357105055528	0.461906894894328	0.977725631442704
PAX2	-0.334877241355278	-0.732294993418704	0.463988534495264	0.977725631442704
SMAD2	0.298920185907582	0.729257933160226	0.465843899372324	0.977725631442704
AFG3L2	-0.382861191755982	-0.725318567871279	0.468256617243036	0.977725631442704
TMEM200C	0.295856706368794	0.723428228034424	0.469416833930866	0.977725631442704
KDR	-0.143292576495312	-0.720805656055394	0.471029094990852	0.977725631442704
PIGO	0.247682924870983	0.716174857387176	0.473883385894775	0.977725631442704
AXIN1	0.205347515918405	0.707632311945392	0.479173621672285	0.977725631442704
C9orf131	-0.227317522292823	-0.706330693455124	0.479982510065499	0.977725631442704
USP34	-0.12655307264267	-0.701684555858721	0.482875906578116	0.977725631442704
STAG1	-0.184395116428673	-0.69822121824084	0.485038858942845	0.977725631442704
IARS	-0.237383449970593	-0.69808913756726	0.485121450810418	0.977725631442704
MAP3K1	-0.18563033085333	-0.697439529869469	0.4855277702895	0.977725631442704
TGIF1	-0.346430016319243	-0.695078482979761	0.487006118430762	0.977725631442704
ALYREF	0.489285368762492	0.692248354813262	0.48878137685596	0.977725631442704
GOLGA4	0.200254259147841	0.690894711018897	0.4896317101279	0.977725631442704
CBFB	-0.389727667925854	-0.690358454418913	0.489968796394152	0.977725631442704
CTAGE1	0.189630836016745	0.687532329969632	0.491747334817192	0.977725631442704
APPL1	-0.354030137642051	-0.685732157967357	0.492882024122811	0.977725631442704
TOP2A	0.207356209873056	0.68491488592264	0.493397631968327	0.977725631442704
PRKCI	-0.230724655375093	-0.682497242365977	0.494924585898227	0.977725631442704
HTRA2	0.352574263959718	0.681000017497583	0.4958714793599	0.977725631442704
CANX	0.339236588002578	0.679042733825101	0.497110785497441	0.977725631442704
USP9X	0.144466055438213	0.67170653768701	0.501770538529871	0.977725631442704
ZNF626	0.21247438076996	0.671679260565888	0.501787907256495	0.977725631442704
ZMYM2	-0.2193582944891	-0.670528752707293	0.502520783654777	0.977725631442704
KIF11	0.300028576738092	0.664018359423658	0.506678560565459	0.977725631442704
ACTC1	0.233225216992659	0.664008637736379	0.50668478268665	0.977725631442704
SBNO1	0.20580502954657	0.663243756895905	0.507174451282085	0.977725631442704
NAA35	-0.304179353239788	-0.653101914723994	0.513690577967144	0.977725631442704
FLT3	-0.168533526105562	-0.65138539338724	0.514797737159856	0.977725631442704
NUP210L	-0.14678001622028	-0.649850517619404	0.515788783656829	0.977725631442704
ABCA6	0.148345624732322	0.6485539828612	0.516626707519081	0.977725631442704
PIKFYVE	-0.143971696621518	-0.64733473314386	0.517415326766835	0.977725631442704
ATP10D	0.146975747176158	0.644973233957006	0.518944531308502	0.977725631442704
VPRBP	-0.233830962061931	-0.64418015542189	0.519458617699166	0.977725631442704
SMTN	0.216299530114434	0.638239671856644	0.523317676204513	0.977725631442704
CCDC6	-0.253018181752622	-0.637914500965729	0.523529337709276	0.977725631442704
MAGI1	0.15908810961445	0.637726509482909	0.523651725890365	0.977725631442704
CREBBP	-0.108400324237328	-0.635083179134788	0.525374166990383	0.977725631442704
ATP8B1	-0.195855106129952	-0.635016398045091	0.525417720247132	0.977725631442704
ARHGEF40	-0.195372714216554	-0.634540904893912	0.525727880513454	0.977725631442704
PTPDC1	-0.272299188631208	-0.631539566061362	0.527687787309743	0.978387690756665
TEX14	-0.15173683320955	-0.624237001914851	0.532471949851641	0.982311508419961
GNAQ	0.405449457711675	0.623395325050941	0.533024769322963	0.982311508419961
CPEB2	-0.27397150812739	-0.617526615059158	0.536887431789425	0.986449799372136
ZNF124	-0.372757880457839	-0.610007473432679	0.541856856956066	0.98746531867848
SOS1	-0.173220526800386	-0.602518613076841	0.546828977217916	0.98746531867848
CDC14A	0.232038562768839	0.593252324475221	0.55301229981775	0.98746531867848
RAD50	0.18997526366276	0.584333404842411	0.558996021833843	0.98746531867848
KAT6B	-0.14876042055098	-0.580925175113028	0.56129088426401	0.98746531867848
MAPK1	-0.271295806174775	-0.577467478043695	0.563623702090622	0.98746531867848
CTNNB1	-0.145356963647146	-0.573505167437995	0.566302701305247	0.98746531867848
SLC4A11	-0.173379665837072	-0.572970677117732	0.566664548280444	0.98746531867848
UBE2A	0.348851836441168	0.57228059234235	0.567131895750467	0.98746531867848
MPP6	-0.206281805803515	-0.569230602714498	0.56919965513866	0.98746531867848
HIST1H3B	0.182971386174875	0.568947049180936	0.569392074763922	0.98746531867848
USP26	-0.148619779828457	-0.568887043688078	0.569432798513503	0.98746531867848
RP1L1	0.0973562765111019	0.566481454700984	0.571066536373553	0.98746531867848
KEAP1	0.113809392255604	0.56569082607359	0.571603972667668	0.98746531867848
PCBP1	0.282838149264356	0.56418792253999	0.572626246364554	0.98746531867848
TBCK	-0.182878180916636	-0.559618143334729	0.575739926757289	0.98746531867848
SELP	-0.129598959086524	-0.557816685497131	0.576969567720125	0.98746531867848
SALL4	0.137701011981344	0.549028637728049	0.582985796918468	0.98746531867848
MTHFD1	0.209582015549314	0.548860706729577	0.583101045536596	0.98746531867848
SLIT2	-0.0967335918604723	-0.548095357499718	0.583626428154792	0.98746531867848
SOX17	0.285061570585013	0.546272056758891	0.584878941236014	0.98746531867848
RNF6	0.203650541336206	0.541169302311607	0.588390894176794	0.98746531867848
