#hypeR	v1.3.1
#Signature Head	A2M,A4GNT,AADAC,AADACL2,AASDH,AASS
#Signature Size	4847
#Signature Type	symbols
#Genesets	H v7.0.1
#Background	23467
#P-Value	1
#FDR	1
#Test	hypergeometric
#Power	1
#Absolute	FALSE
label	pval	fdr	signature	geneset	overlap	background	hits
HALLMARK_APOPTOSIS	1.5e-12	7e-12	4847	161	73	23467	ADD1,ANKH,ANXA1,BCL10,BCL2L1,BCL2L2,BIRC3,BMP2,BTG2,BTG3,CASP1,CASP4,CAV1,CCNA1,CCND2,CD14,CD2,CD44,CD69,CDKN1A,CFLAR,CLU,CYLD,DAP,DCN,DPYD,EGR3,EMP1,F2R,FAS,FASLG,FDXR,FEZ1,GADD45A,GNA15,GPX1,GPX3,GSN,HGF,HMOX1,IFITM3,IFNGR1,IL18,IL1A,IRF1,LEF1,LGALS3,LMNA,LUM,MCL1,MMP2,NEDD9,PAK1,PDCD4,PDGFRB,PEA15,PLCB2,PRF1,PSEN2,RETSAT,RNASEL,SAT1,SATB1,SMAD7,SOD2,TGFB2,TGFBR3,TIMP2,TIMP3,TNF,TNFSF10,TSPO,TXNIP
HALLMARK_COAGULATION	3.5e-11	1.5e-10	4847	138	63	23467	A2M,ANG,ANXA1,APOA1,APOC1,APOC2,C1QA,C1R,C1S,C2,C3,CAPN2,CAPN5,CFD,CFH,CFI,CLU,CPB2,CSRP1,CTSB,CTSE,CTSH,CTSK,CTSO,DCT,F11,F2RL2,F8,GNG12,GP1BA,GP9,GSN,HMGCS2,HNF4A,HTRA1,ISCU,ITGA2,ITGB3,KLKB1,LEFTY2,LGMN,LRP1,LTA4H,MMP2,MMP7,MSRB2,OLR1,P2RY1,PECAM1,PEF1,PF4,PLEK,PLG,PROS1,RAPGEF3,RGN,SERPINA1,SERPINB2,SERPINC1,SERPING1,THBD,TIMP3,VWF
HALLMARK_MYOGENESIS	5e-09	1.9e-08	4847	200	77	23467	ABLIM1,ACTN2,AEBP1,AK1,APLNR,BAG1,CASQ1,CASQ2,CAV3,CD36,CDH13,CDKN1A,CFD,CLU,CNN3,COX7A1,DAPK2,DES,FGF2,FHL1,FXYD1,GABARAPL2,GJA5,GNAO1,GPX3,GSN,HBEGF,HSPB2,HSPB8,IGF1,IGFBP7,ITGB4,ITGB5,LAMA2,LDB3,LSP1,MAPRE3,MEF2A,MEF2C,MEF2D,MRAS,MYBPH,MYH11,MYH2,MYL3,MYLK,MYOM2,NOS1,NOTCH1,PDE4DIP,PKIA,PPP1R3C,PRNP,PSEN2,PVALB,PYGM,RB1,REEP1,SGCA,SGCD,SGCG,SH3BGR,SLN,SOD3,SORBS1,SORBS3,SPDEF,SSPN,ST5,SYNGR2,TGFB1,TNNC1,TNNI1,TNNI2,TNNT2,TNNT3,VIPR1
HALLMARK_UV_RESPONSE_DN	2.2e-08	7.9e-08	4847	144	59	23467	ACVR2A,ADD3,ANXA2,ANXA4,APBB2,ARHGEF9,ATP2B4,ATXN1,BDNF,CAV1,CDC42BPA,CELF2,CITED2,DAB2,DDAH1,DLC1,DUSP1,DYRK1A,EFEMP1,FBLN5,GJA1,GRK5,HAS2,ID1,ITGB3,KALRN,KCNMA1,LDLR,MAGI2,MAP2K5,MET,MGLL,MIOS,MT1E,MYC,NEK7,NFKB1,PDGFRB,PIK3CD,PLCB4,PMP22,PPARG,PRKCA,PRKCE,PTEN,PTGFR,PTPRM,RBPMS,RND3,RXRA,SLC22A18,SMAD7,SPOP,SYNE1,TFPI,TGFBR2,TGFBR3,WDR37,ZMIZ1
HALLMARK_BILE_ACID_METABOLISM	2.8e-08	9.4e-08	4847	112	49	23467	ABCA1,ABCA3,ABCA6,ABCA8,ABCA9,ABCD2,ABCD3,ACSL5,ALDH1A1,ALDH9A1,APOA1,AR,ATXN1,CAT,CH25H,CROT,CYP27A1,CYP39A1,CYP7A1,CYP7B1,DHCR24,EFHC1,EPHX2,FDXR,GNMT,GSTK1,HSD17B11,HSD17B4,HSD17B6,HSD3B7,LCK,MLYCD,NR1H4,NR1I2,NR3C2,NUDT12,OPTN,PAOX,PECR,PEX11A,PEX11G,PEX12,RBP1,RETSAT,RXRA,RXRG,SCP2,SLC22A18,SULT1B1
HALLMARK_XENOBIOTIC_METABOLISM	3.5e-07	1.1e-06	4847	200	72	23467	ABCC3,ABCD2,ABHD6,ACOX1,ACOX3,ACSM1,ADH1C,ADH7,ALDH2,ALDH3A1,ALDH9A1,AP4B1,ASL,ATOH8,BCAT1,BLVRB,CA2,CAT,CD36,CDO1,CES1,CNDP2,CROT,CYB5A,CYFIP2,CYP17A1,CYP27A1,CYP2C18,CYP2S1,DHRS1,DHRS7,EPHA2,ESR1,ETS2,F11,FAH,FAS,FBLN1,FMO3,GABARAPL1,GCNT2,GNMT,GSTA3,GSTO1,HMOX1,HNF4A,HSD11B1,HSD17B2,IGF1,IGFBP4,IL1R1,IRF8,KYNU,MAOA,NDRG2,PINK1,PLG,PROS1,PSMB10,PTGDS,RBP4,REG1A,RETSAT,SERTAD1,SLC12A4,SLC35D1,SLC6A12,TGFB2,TNFRSF1A,VNN1,VTN,XDH
HALLMARK_ESTROGEN_RESPONSE_EARLY	7.8e-07	2.3e-06	4847	200	71	23467	ABCA3,ABLIM1,ADD3,ALDH3B1,AQP3,AR,AREG,BAG1,BCL11B,BCL2,BLVRB,CALB2,CBFA2T3,CD44,CHPT1,CISH,CLIC3,CXCL12,DLC1,EGR3,ELF1,ENDOD1,FOS,GFRA1,GJA1,HR,HSPB8,IGFBP4,ITPK1,JAK2,KCNK5,KLF10,KLF4,KRT13,KRT15,KRT19,LAD1,MAST4,MLPH,MREG,MUC1,MYC,MYOF,NADSYN1,NBL1,OLFM1,PEX11A,PGR,PODXL,RAB17,RAB31,RAPGEFL1,RASGRP1,REEP1,RHOD,RPS6KA2,SEMA3B,SFN,SH3BP5,SLC1A1,SLC9A3R1,SYBU,SYNGR1,TGM2,THSD4,TIAM1,TMEM164,TMPRSS3,TOB1,WFS1,ZNF185
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3.5e-06	8.8e-06	4847	200	69	23467	ABI3BP,AREG,BDNF,CALD1,CAPG,CD44,CD59,CDH11,CDH6,CXCL1,CXCL12,DAB2,DCN,DST,ECM1,ECM2,ELN,EMP3,FAS,FBLN1,FBLN5,FGF2,FLNA,FMOD,FUCA1,GADD45A,GEM,GJA1,GLIPR1,GPC1,HTRA1,IGFBP4,IL15,IL32,ITGA2,ITGB3,ITGB5,LAMA2,LAMA3,LOXL1,LRP1,LUM,MAGEE1,MATN2,MGP,MMP2,MYL9,MYLK,NTM,PCOLCE2,PDGFRB,PMP22,PTX3,QSOX1,SAT1,SDC4,SGCB,SGCD,SGCG,SLIT2,SLIT3,TGFB1,TGFBR3,TGM2,TIMP3,TNFAIP3,VCAM1,VIM,WIPF1
HALLMARK_ESTROGEN_RESPONSE_LATE	3.5e-06	8.8e-06	4847	200	69	23467	ABCA3,ADD3,ALDH3B1,AREG,ASS1,ATP2B4,BAG1,BCL2,BLVRB,BTG3,CA2,CACNA2D2,CAV1,CCNA1,CD44,CHPT1,CHST8,CISH,CLIC3,CXCL12,CXCL14,CYP4F11,DUSP2,EGR3,EMP2,FABP5,FOS,GJB3,HMGCS2,HOMER2,HR,HSPB8,IGFBP4,ITPK1,JAK1,JAK2,KCNK5,KLF4,KRT13,KRT19,LTF,MYOF,NBL1,OLFM1,PDCD4,PGR,PTPN6,RAB31,RAPGEFL1,RPS6KA2,SEMA3B,SERPINA1,SERPINA3,SERPINA5,SFN,SGK1,SLC9A3R1,SNX10,ST6GALNAC2,TIAM1,TMPRSS3,TNNC1,TOB1,TPSAB1,TRIM29,TST,TSTA3,WFS1,ZFP36
HALLMARK_HEME_METABOLISM	3.5e-06	8.8e-06	4847	200	69	23467	ABCG2,ACP5,ADD1,ADIPOR1,AGPAT4,ALAD,ALAS2,ANK1,AQP3,ARL2BP,ATP6V0A1,BLVRA,BLVRB,BMP2K,BPGM,BTG2,C3,CA2,CAT,CCDC28A,CCND3,CIR1,CLIC2,CTSB,CTSE,DCAF11,ENDOD1,ERMAP,EZH1,FBXO7,FBXO9,FOXJ2,GATA1,GYPC,GYPE,HBB,HEBP1,KAT2B,KEL,LMO2,LRP10,MAP2K3,MGST3,MPP1,NCOA4,NEK7,NFE2L1,OPTN,PDZK1IP1,PPOX,PQLC1,RANBP10,RIOK3,SDCBP,SELENBP1,SIDT2,SLC22A4,SLC25A38,SLC4A1,SLC6A9,SNCA,TAL1,TMEM9B,TNS1,TRAK2,TRIM58,UROD,VEZF1,YPEL5
HALLMARK_APICAL_JUNCTION	5.6e-05	0.00013	4847	200	65	23467	ACTG2,ACTN2,ADAM23,AMIGO1,ARHGEF6,ARPC2,BAIAP2,CADM3,CALB2,CAP1,CD209,CD34,CD86,CDH11,CDH6,CLDN18,CLDN5,COL17A1,CX3CL1,EPB41L2,EVL,GNAI1,GNAI2,ICAM2,ITGA10,ITGA2,ITGA3,ITGA9,ITGB4,JAM3,LAMA3,LAMB3,LAYN,LDLRAP1,LIMA1,MAPK11,MMP2,MPZL1,MPZL2,MSN,MYL9,NEGR1,NFASC,NLGN3,NRXN2,PARVA,PCDH1,PECAM1,PIK3CB,PTEN,PTPRC,RAC2,RRAS,RSU1,SDC3,SIRPA,SLIT2,SORBS3,SYK,TRAF1,TSPAN4,VASP,VCAM1,VWF,ZYX
HALLMARK_KRAS_SIGNALING_DN	0.00011	0.00024	4847	200	64	23467	ADRA2C,AKR1B10,BTG2,CAPN9,CCNA1,CCR8,CD207,CD40LG,CD80,CDH16,CLDN16,CNTFR,CPEB3,CYP39A1,DCC,EDAR,EDN1,FGGY,GP1BA,GPRC5C,H2AFY2,IDUA,IFI44L,IL12B,ITIH3,KCNMB1,KLK7,KRT13,KRT15,KRT4,KRT5,MAST3,MEFV,MTHFR,MX1,NOS1,NR4A2,NRIP2,P2RX6,PDE6B,PDK2,PRODH,PTGFR,PTPRJ,RSAD2,RYR2,SCGB1A1,SCN10A,SERPINB2,SGK1,SIDT1,SLC12A3,SLC16A7,SLC29A3,SLC6A14,SPRR3,SYNPO,TCL1A,TFF2,TGFB2,TGM1,THRB,UPK3B,ZBTB16
HALLMARK_FATTY_ACID_METABOLISM	0.00021	0.00045	4847	158	52	23467	ACAA1,ACAA2,ACADL,ACADS,ACOT2,ACOX1,ACSL4,ACSL5,ACSM3,ACSS1,ADH1C,ADH7,ALAD,ALDH1A1,ALDH3A1,ALDH9A1,AOC3,AUH,BLVRA,CA2,CA4,CBR3,CD1D,CD36,CRYZ,CYP4A11,CYP4A22,DECR1,DHCR24,EHHADH,GABARAPL1,GLUL,GPD1,HMGCS2,HPGD,HSD17B11,HSD17B4,INMT,LTC4S,MAOA,MGLL,MLYCD,NBN,PSME1,PTPRG,RETSAT,S100A10,SDHD,SERINC1,UBE2L6,UROD,VNN1
HALLMARK_ADIPOGENESIS	0.00036	0.00074	4847	200	62	23467	ABCA1,ACAA2,ACADL,ACADS,ACOX1,AGPAT3,ALDH2,ANGPT1,APLP2,ARAF,C3,CAT,CD151,CD302,CD36,CMPK1,CYP4B1,DECR1,DGAT1,DHRS7,DNAJB9,DRAM2,ELMOD3,ENPP2,EPHX2,ESYT1,FABP4,FAH,FZD4,GADD45A,GPX3,HSPB8,IFNGR1,ITIH5,LAMA4,LPCAT3,LTC4S,MGLL,MGST3,MYLK,OMD,ORM1,PDCD4,PGM1,PPARG,PQLC3,QDPR,REEP5,RETN,RETSAT,RIOK3,SCP2,SLC27A1,SORBS1,SPARCL1,SSPN,STAT5A,STOM,SULT1A1,TANK,TOB1,TST
HALLMARK_APICAL_SURFACE	6e-04	0.0012	4847	44	19	23467	AFAP1L2,AKAP7,CD160,CROCC,CX3CL1,GATA3,GHRL,IL2RB,IL2RG,LYN,MAL,MDGA1,NTNG1,PCSK9,PKHD1,RTN4RL1,SCUBE1,SRPX,SULF2
HALLMARK_PEROXISOME	0.00065	0.0013	4847	104	36	23467	ABCB1,ABCD2,ABCD3,ACAA1,ACOX1,ACSL4,ACSL5,ALDH1A1,ALDH9A1,ATXN1,BCL10,CAT,DHCR24,DLG4,EHHADH,EPHX2,FIS1,GSTK1,HSD17B11,HSD17B4,HSD3B7,MLYCD,MVP,NR1I2,PEX11A,PEX11B,PEX2,RETSAT,RXRG,SCGB1A1,SCP2,SEMA3C,SOD2,STS,TSPO,VPS4B
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.0032	0.006	4847	105	34	23467	ADCY2,AP2M1,ARHGDIA,CAB39L,CAMK4,CDKN1A,CXCR4,DAPP1,DUSP3,FASLG,GRB2,IL2RG,IRAK4,ITPR2,LCK,MAP2K3,MAPK10,MKNK1,MYD88,NCK1,NOD1,PRKCB,PTEN,RALB,RIPK1,RPS6KA1,SFN,SLA,STAT2,THEM4,TIAM1,TNFRSF1A,UBE2D3,YWHAB
HALLMARK_UV_RESPONSE_UP	0.0042	0.0076	4847	158	47	23467	ABCB1,ACAA1,APOM,AQP3,ARRB2,BMP2,BTG1,BTG2,BTG3,CA2,CCND3,CDKN2B,CDO1,CLTB,CREG1,CXCL2,CYB5R1,DGAT1,DLG4,EIF5,FOS,FOSB,GPX3,GRINA,HLA-F,HMOX1,HTR7,IRF1,JUNB,LYN,MAOA,MGAT1,NPTXR,NTRK3,OLFM1,PLCL1,PTPRD,RAB27A,RASGRP1,RRAD,RXRB,SLC6A12,SOD2,SPR,SULT1A1,TST,UROD
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.0071	0.012	4847	42	16	23467	AXIN2,CCND2,CUL1,DKK4,FZD1,GNAI1,JAG1,LEF1,MYC,NKD1,NOTCH1,NOTCH4,NUMB,PSEN2,PTCH1,TCF7
HALLMARK_TGF_BETA_SIGNALING	0.0094	0.016	4847	54	19	23467	BMP2,BMPR2,ENG,ID1,ID3,JUNB,KLF10,LEFTY2,LTBP2,PPP1R15A,RAB31,RHOA,SKI,SMAD6,SMAD7,SMURF2,SPTBN1,TGFB1,UBE2D3
HALLMARK_NOTCH_SIGNALING	0.021	0.034	4847	32	12	23467	CUL1,DTX1,DTX2,FZD1,FZD7,HEYL,JAG1,MAML2,NOTCH1,PRKCA,PSEN2,ST3GAL6
HALLMARK_HEDGEHOG_SIGNALING	0.023	0.037	4847	36	13	23467	AMOT,CNTFR,CRMP1,DPYSL2,ETS2,GLI1,NRP2,PLG,PML,PTCH1,RTN1,SHH,UNC5C
HALLMARK_ANDROGEN_RESPONSE	0.049	0.074	4847	100	28	23467	ADAMTS1,ANKH,APPBP2,ARID5B,AZGP1,B2M,CCND3,DBI,DHCR24,DNAJB9,HERC3,HOMER2,HPGD,IQGAP2,KRT19,MAF,MYL12A,NCOA4,NKX3-1,PTK2B,RAB4A,SAT1,SGK1,SPDEF,TMPRSS2,TNFAIP8,TSC22D1,ZMIZ1
HALLMARK_ANGIOGENESIS	0.053	0.077	4847	36	12	23467	APOH,CCND2,JAG1,KCNJ8,LUM,OLR1,PDGFA,PF4,SERPINA5,SLCO2A1,THBD,VTN
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.071	0.1	4847	74	21	23467	ACSS2,ANTXR2,ANXA5,CLU,CPEB2,CXCL16,ETHE1,FABP5,GNAI1,JAG1,LDLR,LGALS3,LGMN,MAL2,PLSCR1,PMVK,PNRC1,PPARG,S100A11,SEMA3B,TP53INP1
