#hypeR	v1.3.1
#Signature Head	AACS,AADACL2,ABCA10,ABCA2,ABCA6,ABCA9
#Signature Size	1786
#Signature Type	symbols
#Genesets	H v7.0.1
#Background	23467
#P-Value	1
#FDR	1
#Test	hypergeometric
#Power	1
#Absolute	FALSE
label	pval	fdr	signature	geneset	overlap	background	hits
HALLMARK_HYPOXIA	0.018	0.052	1786	200	24	23467	ALDOA,CHST3,FAM162A,FOSL2,GPC1,GPI,GRHPR,GYS1,HAS1,ILVBL,INHA,JUN,MIF,MT2A,NAGK,PCK1,PFKL,SDC3,SLC25A1,SLC2A5,SLC37A4,SULT2B1,TPD52,TPST2
HALLMARK_APOPTOSIS	0.021	0.057	1786	161	20	23467	AIFM3,ANXA1,BCAP31,BCL2L10,CD44,EBP,FDXR,GADD45A,GPX4,IFNB1,JUN,LMNA,LUM,PMAIP1,RETSAT,RHOB,TIMP1,TNFSF10,TSPO,VDAC2
HALLMARK_PANCREAS_BETA_CELLS	0.03	0.075	1786	40	7	23467	CHGA,NKX6-1,PAX4,PCSK1,PDX1,SST,STXBP1
HALLMARK_APICAL_JUNCTION	0.031	0.075	1786	200	23	23467	ACTC1,ACTG2,ADAM23,CALB2,CDH15,CERCAM,CLDN14,CLDN4,CLDN5,CRB3,DSC1,GRB7,KCNH2,KRT31,LDLRAP1,MAPK11,PARD6G,PKD1,SDC3,SRC,STX4,THBS3,TUBG1
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.032	0.075	1786	97	13	23467	BATF2,CNP,IFI27,IFI35,IFI44L,IFIH1,IFIT3,IRF7,ISG15,OASL,PARP12,RSAD2,SLC25A28
HALLMARK_COAGULATION	0.033	0.075	1786	138	17	23467	ANG,ANXA1,C8A,CFD,COMP,CRIP2,F10,F12,FURIN,HMGCS2,KLKB1,MSRB2,PF4,SH2B2,TF,TIMP1,TMPRSS6
HALLMARK_ANGIOGENESIS	0.052	0.1	1786	36	6	23467	LPL,LUM,PF4,POSTN,TIMP1,VTN
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.052	0.1	1786	200	22	23467	BATF2,CCL5,DDX58,GZMA,IFI27,IFI35,IFI44L,IFIH1,IFIT1,IFIT3,IRF5,IRF7,ISG15,MT2A,OAS2,OAS3,OASL,PARP12,RSAD2,SLC25A28,TNFSF10,ZBP1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.052	0.1	1786	200	22	23467	BCL3,CCL20,CCL5,CD44,DDX58,FOSL2,G0S2,GADD45A,ICOSLG,IFIH1,JUN,JUNB,KLF2,KLF4,NFKB2,RELB,RHOB,SIK1,SLC2A6,TNFSF9,TNIP1,TUBB2A
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.083	0.16	1786	200	21	23467	BDNF,CD44,COL7A1,COMP,FAP,FSTL3,GADD45A,GPC1,JUN,LUM,NNMT,POSTN,PTHLH,PVR,RGS4,RHOB,SCG2,SGCD,SLC6A8,SPOCK1,TIMP1
HALLMARK_SPERMATOGENESIS	0.089	0.17	1786	135	15	23467	ACTL7B,CCT6B,CLPB,CLVS1,CST8,DDX4,ELOVL3,GAD1,HSPA2,IL13RA2,MAST2,SCG3,SLC2A5,THEG,TNNI3
HALLMARK_HEME_METABOLISM	0.13	0.23	1786	200	20	23467	ABCB6,ALAS2,ASNS,ATG4A,BLVRA,BLVRB,CLIC2,ELL2,HMBS,KEL,MOCOS,PDZK1IP1,PRDX2,RAD23A,RAP1GAP,RHCE,SLC10A3,SLC6A8,UBAC1,XK
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.36	0.62	1786	113	10	23467	ALDH18A1,ASNS,CHAC1,DKC1,EXOSC5,HSPA9,IFIT1,RRP9,TUBB2A,YIF1A
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.41	0.67	1786	105	9	23467	ACACA,AKT1S1,DUSP3,ECSIT,GNA14,MKNK2,NFKBIB,PITX2,VAV3
HALLMARK_COMPLEMENT	0.46	0.67	1786	200	16	23467	ANG,APOBEC3F,CASP5,CCL5,DGKG,F10,GZMA,GZMK,IRF7,KLKB1,PRSS36,SCG3,SRC,STX4,TIMP1,TMPRSS6
HALLMARK_IL2_STAT5_SIGNALING	0.46	0.67	1786	200	16	23467	AHCY,BATF3,CD44,COCH,FURIN,GPX4,MYO1C,PDCD2L,PENK,PTRH2,RHOB,SLC29A2,SYNGR2,TNFRSF18,TNFSF10,TNFSF11
HALLMARK_KRAS_SIGNALING_UP	0.46	0.67	1786	200	16	23467	ANXA10,CCL20,CIDEA,G0S2,GADD45G,HDAC9,HOXD11,KLF4,MALL,NR0B2,PDCD1LG2,PPBP,RBP4,SCG3,TMEM100,TSPAN1
HALLMARK_P53_PATHWAY	0.46	0.67	1786	200	16	23467	AK1,DCXR,EPS8L2,FAM162A,FBXW7,FDXR,GADD45A,GPX2,IRAK1,JUN,KLF4,MKNK2,NUPR1,RETSAT,RHBDF2,TNFSF9
HALLMARK_ANDROGEN_RESPONSE	0.5	0.71	1786	100	8	23467	ADRM1,ELL2,KRT8,MAF,RRP12,SCD,SORD,TPD52
HALLMARK_HEDGEHOG_SIGNALING	0.52	0.73	1786	36	3	23467	L1CAM,NKX6-1,SCG2
HALLMARK_DNA_REPAIR	0.6	0.8	1786	150	11	23467	ADRM1,AK1,BCAP31,GPX4,MRPL40,NME1,NME3,POLL,POLR2I,RALA,SNAPC4
HALLMARK_INFLAMMATORY_RESPONSE	0.67	0.85	1786	200	14	23467	ADRM1,BDKRB1,CCL20,CCL5,CD70,ICOSLG,IRF7,NDP,P2RY2,PTGIR,PVR,TIMP1,TNFSF10,TNFSF9
HALLMARK_MYC_TARGETS_V1	0.67	0.85	1786	200	14	23467	AIMP2,CAD,COX5A,FAM120A,HSPD1,HSPE1,NDUFAB1,NME1,NOP16,PRDX4,PSMC4,RRP9,SRM,TUFM
HALLMARK_ALLOGRAFT_REJECTION	0.84	1	1786	200	12	23467	BCL3,CCL5,GZMA,HDAC9,ICOSLG,IRF7,MTIF2,NME1,PF4,RPL39,TIMP1,TPD52
HALLMARK_NOTCH_SIGNALING	0.92	1	1786	32	1	23467	KAT2A
HALLMARK_TGF_BETA_SIGNALING	0.92	1	1786	54	2	23467	FURIN,JUNB
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.96	1	1786	42	1	23467	KAT2A
HALLMARK_APICAL_SURFACE	0.97	1	1786	44	1	23467	SLC34A3
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.97	1	1786	87	3	23467	CD44,JUN,PF4
HALLMARK_MITOTIC_SPINDLE	0.99	1	1786	199	7	23467	ABR,BCAR1,BCR,CDC42EP1,CDC42EP4,MID1IP1,TUBA4A
HALLMARK_UV_RESPONSE_DN	0.99	1	1786	144	5	23467	BDNF,KCNMA1,KIT,PTGFR,RGS4
HALLMARK_E2F_TARGETS	1	1	1786	200	5	23467	GINS3,NME1,PRDX4,TBRG4,TUBG1
HALLMARK_G2M_CHECKPOINT	1	1	1786	200	6	23467	ATF5,BCL3,DKC1,EGF,MEIS2,MT2A
HALLMARK_PROTEIN_SECRETION	1	1	1786	96	2	23467	GLA,TPD52
