#hypeR	v1.3.1
#Signature Head	A1BG,AAAS,AADAT,AATF,ABCC10,ABCC2
#Signature Size	2886
#Signature Type	symbols
#Genesets	H v7.0.1
#Background	23467
#P-Value	1
#FDR	1
#Test	hypergeometric
#Power	1
#Absolute	FALSE
label	pval	fdr	signature	geneset	overlap	background	hits
HALLMARK_UV_RESPONSE_UP	0.48	1	2886	158	20	23467	BMP2,BTG1,BTG2,CDC34,CDKN2B,EIF2S3,H2AFX,HNRNPU,KCNH2,NR4A1,NXF1,PARP2,PDAP1,POLG2,POLR2H,PRPF3,RFC4,RXRB,STK25,WIZ
HALLMARK_PEROXISOME	0.52	1	2886	104	13	23467	ABCC5,ALB,BCL10,CNBP,CTBP1,ERCC1,ERCC3,HSD11B2,MLYCD,PABPC1,PEX6,SIAH1,SMARCC1
HALLMARK_PANCREAS_BETA_CELLS	0.56	1	2886	40	5	23467	DCX,INSM1,NKX2-2,NKX6-1,SEC11A
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.65	1	2886	105	12	23467	AKT1,AKT1S1,ATF1,CDK1,CDK4,CSNK2B,ECSIT,FGF17,PAK4,RAF1,TRAF2,TSC2
HALLMARK_HEDGEHOG_SIGNALING	0.66	1	2886	36	4	23467	CRMP1,NKX6-1,PTCH1,TLE3
HALLMARK_APICAL_SURFACE	0.81	1	2886	44	4	23467	AKAP7,CROCC,GAS1,SLC34A3
HALLMARK_HYPOXIA	0.81	1	2886	200	21	23467	ANKZF1,B3GALT6,BCAN,BTG1,CHST3,DDIT4,DPYSL4,ENO3,GAPDHS,JMJD6,MIF,NDST2,PNRC1,RBPJ,SAP30,SLC25A1,STC2,TMEM45A,WSB1,XPNPEP1,ZNF292
HALLMARK_TGF_BETA_SIGNALING	0.81	1	2886	54	5	23467	BMP2,CDK9,HDAC1,NCOR2,TGFB1
HALLMARK_FATTY_ACID_METABOLISM	0.83	1	2886	158	16	23467	AADAT,ADSL,APEX1,CCDC58,D2HGDH,ENO3,GAPDHS,H2AFZ,IDH3B,LTC4S,MIF,MLYCD,NCAPH2,ODC1,RDH16,UGDH
HALLMARK_SPERMATOGENESIS	0.86	1	2886	135	13	23467	CDK1,CHFR,CLGN,COIL,CST8,DBF4,EZH2,GAPDHS,PARP2,PGS1,RFC4,SIRT1,TEKT2
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.87	1	2886	49	4	23467	ERCC2,SBNO2,STK25,TXNRD2
HALLMARK_GLYCOLYSIS	0.91	1	2886	200	19	23467	ANKZF1,ARTN,B3GALT6,CDK1,CLDN9,DDIT4,DPYSL4,GAPDHS,GYS2,IDUA,MED24,MIF,NASP,PAXIP1,PSMC4,RBCK1,SAP30,STC2,ZNF292
HALLMARK_HEME_METABOLISM	0.91	1	2886	200	19	23467	AHSP,BTG2,E2F2,EPB41,H1F0,HDGF,HTRA2,MARK3,MINPP1,NARF,PPOX,RANBP10,RBM5,RCL1,RHD,SLC25A37,SLC25A38,TRIM10,VEZF1
HALLMARK_APICAL_JUNCTION	0.94	1	2886	200	18	23467	AKT2,AMH,CDH15,CLDN15,CLDN9,DHX16,EVL,KCNH2,LIMA1,NLGN2,PARD6G,PBX2,SYMPK,TAOK2,THBS3,TIAL1,TRO,VAV2
HALLMARK_KRAS_SIGNALING_DN	0.94	1	2886	200	18	23467	ATP6V1B1,BTG2,CACNG1,CDKAL1,GDNF,GTF3C5,H2AFY2,HSD11B2,IDUA,MSH5,NUDT11,SLC6A14,SPHK2,STAG3,TCF7L1,TGM1,UPK3B,YPEL1
HALLMARK_ANGIOGENESIS	0.95	1	2886	36	2	23467	VAV2,VTN
HALLMARK_ALLOGRAFT_REJECTION	0.97	1	2886	200	17	23467	ACVR2A,AKT1,BCL10,CDKN2A,CSK,EIF3D,EIF5A,F2,IKBKB,IL13,NPM1,RPL39,RPS19,RPS3A,RPS9,TGFB1,TRAF2
HALLMARK_APOPTOSIS	0.97	1	2886	161	13	23467	BCL10,BMP2,BTG2,CASP2,CASP9,CCND1,CDC25B,CREBBP,F2,H1F0,HMGB2,RELA,RHOT2
HALLMARK_MYOGENESIS	0.97	1	2886	200	17	23467	AKT2,ATP2A1,CACNG1,DMPK,EFS,ENO3,HDAC5,KCNH2,MYH3,MYL1,NOTCH1,SH2B1,SMTN,STC2,TCAP,TGFB1,TSC2
HALLMARK_XENOBIOTIC_METABOLISM	0.97	1	2886	200	17	23467	ABCC2,ANGPTL3,AP4B1,ATOH8,BCAR1,CSAD,DHPS,GART,HACL1,HES6,HGFAC,KARS,LEAP2,PEMT,PYCR1,UGDH,VTN
HALLMARK_IL2_STAT5_SIGNALING	0.98	1	2886	200	16	23467	AGER,ALCAM,BMP2,ENO3,IGF1R,IL13,ITGAE,MYC,NOP2,ODC1,PDCD2L,PHLDA1,PTCH1,PUS1,UCK2,UMPS
HALLMARK_MTORC1_SIGNALING	0.98	1	2886	200	16	23467	BTG2,CCNF,CDC25A,DDIT4,MTHFD2,MTHFD2L,NFYC,NUFIP1,NUP205,PDAP1,PLK1,PSMC4,PSMC6,RRP9,SEC11A,TOMM40
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.98	1	2886	200	16	23467	BCL6,BMP2,BTG1,BTG2,CCND1,CCNL1,KDM6B,MARCKS,MYC,NR4A1,PHLDA1,PNRC1,RELA,TNIP2,TSC22D1,YRDC
HALLMARK_ANDROGEN_RESPONSE	0.99	1	2886	100	6	23467	AKT1,CCND1,H1F0,PA2G4,TSC22D1,UBE2I
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.99	1	2886	200	14	23467	ANXA9,CCND1,ESRP2,IGF1R,KDM4B,MED24,MYB,MYBBP1A,MYC,NCOR2,NXT1,SLC19A2,SOX3,STC2
HALLMARK_KRAS_SIGNALING_UP	0.99	1	2886	200	15	23467	ADAM8,AKT2,BMP2,CBR4,CBX8,ETV1,GADD45G,MYCN,NIN,RBM4,TFPI,TMEM100,WDR33,YRDC,ZNF639
HALLMARK_UV_RESPONSE_DN	0.99	1	2886	144	9	23467	ACVR2A,IGF1R,MRPS31,MTA1,MYC,NFIB,TFPI,VAV2,YTHDC1
HALLMARK_ADIPOGENESIS	1	1	2886	200	10	23467	ARAF,BCL6,COQ5,ELMOD3,LTC4S,ORM1,PEMT,SLC19A1,SLC25A1,UCK1
HALLMARK_BILE_ACID_METABOLISM	1	1	2886	112	6	23467	HACL1,MLYCD,NEDD4,PEX1,PEX6,SLC23A1
HALLMARK_CHOLESTEROL_HOMEOSTASIS	1	1	2886	74	3	23467	ALCAM,PNRC1,STX5
HALLMARK_COAGULATION	1	1	2886	138	5	23467	CASP9,F2,GNB2,MST1,SH2B2
HALLMARK_COMPLEMENT	1	1	2886	200	9	23467	CASP9,CBLB,DYRK2,F2,GNB2,PPP4C,RAF1,RCE1,XPNPEP1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1	1	2886	200	7	23467	COL7A1,DPYSL3,FBN2,GAS1,GPX7,MCM7,TGFB1
HALLMARK_ESTROGEN_RESPONSE_LATE	1	1	2886	200	13	23467	ANXA9,ASCL1,CCND1,DLG5,GINS2,METTL3,MYB,NCOR2,NXT1,PLAC1,RNASEH2A,SOX3,UGDH
HALLMARK_IL6_JAK_STAT3_SIGNALING	1	1	2886	87	3	23467	IL10RB,TGFB1,TYK2
HALLMARK_INFLAMMATORY_RESPONSE	1	1	2886	200	7	23467	ACVR2A,BTG2,CALCRL,LTA,MYC,RAF1,RELA
HALLMARK_INTERFERON_ALPHA_RESPONSE	1	1	2886	97	2	23467	OGFR,RNF31
HALLMARK_INTERFERON_GAMMA_RESPONSE	1	1	2886	200	8	23467	BTG1,KLRK1,MTHFD2,NUP93,OGFR,PELI1,RBCK1,RNF31
HALLMARK_OXIDATIVE_PHOSPHORYLATION	1	1	2886	200	12	23467	HTRA2,IDH3B,MRPL11,MTRF1,PHB2,PMPCA,POLR2F,RHOT2,SUPV3L1,TIMM13,TIMM50,TIMM9
HALLMARK_PROTEIN_SECRETION	1	1	2886	96	4	23467	ATP6V1B1,ERGIC3,TMX1,TSG101
