#hypeR	v1.3.1
#Signature Head	AARS2,ABCF1,ACACA,ADAMTS20,ADAT3,AIF1L
#Signature Size	598
#Signature Type	symbols
#Genesets	H v7.0.1
#Background	23467
#P-Value	1
#FDR	1
#Test	hypergeometric
#Power	1
#Absolute	FALSE
label	pval	fdr	signature	geneset	overlap	background	hits
HALLMARK_UV_RESPONSE_UP	0.77	1	598	158	3	23467	EPCAM,FEN1,TARS
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.85	1	598	74	1	23467	FASN
HALLMARK_COMPLEMENT	0.89	1	598	200	3	23467	BRPF3,PPP4C,USP14
HALLMARK_HEME_METABOLISM	0.89	1	598	200	3	23467	NUDT4,RAP1GAP,SMOX
HALLMARK_IL2_STAT5_SIGNALING	0.89	1	598	200	3	23467	CDC6,HUWE1,IRF6
HALLMARK_KRAS_SIGNALING_UP	0.89	1	598	200	3	23467	F2RL1,KLF4,MYCN
HALLMARK_XENOBIOTIC_METABOLISM	0.89	1	598	200	3	23467	GART,RAP1GAP,SMOX
HALLMARK_APOPTOSIS	0.92	1	598	161	2	23467	ETF1,WEE1
HALLMARK_PEROXISOME	0.93	1	598	104	1	23467	PEX5
HALLMARK_ALLOGRAFT_REJECTION	0.96	1	598	200	2	23467	RARS,RPL3L
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.96	1	598	200	2	23467	MCM7,PVR
HALLMARK_KRAS_SIGNALING_DN	0.96	1	598	200	2	23467	BARD1,PRODH
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.96	1	598	200	2	23467	F2RL1,KLF4
HALLMARK_COAGULATION	0.97	1	598	138	1	23467	CAPN5
HALLMARK_UV_RESPONSE_DN	0.98	1	598	144	1	23467	VAV2
HALLMARK_HYPOXIA	0.99	1	598	200	1	23467	PFKL
HALLMARK_INFLAMMATORY_RESPONSE	0.99	1	598	200	1	23467	PVR
HALLMARK_BILE_ACID_METABOLISM	1	1	598	112	0	23467	
HALLMARK_HEDGEHOG_SIGNALING	1	1	598	36	0	23467	
HALLMARK_IL6_JAK_STAT3_SIGNALING	1	1	598	87	0	23467	
HALLMARK_INTERFERON_ALPHA_RESPONSE	1	1	598	97	0	23467	
HALLMARK_INTERFERON_GAMMA_RESPONSE	1	1	598	200	0	23467	
HALLMARK_MYOGENESIS	1	1	598	200	0	23467	
HALLMARK_NOTCH_SIGNALING	1	1	598	32	0	23467	
HALLMARK_PANCREAS_BETA_CELLS	1	1	598	40	0	23467	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	1	1	598	49	0	23467	
HALLMARK_TGF_BETA_SIGNALING	1	1	598	54	0	23467	
