#hypeR	v1.3.1
#Signature Head	A2M,AARS2,ABCA10,ABCA5,ABCA6,ABCA7
#Signature Size	2889
#Signature Type	symbols
#Genesets	H v7.0.1
#Background	23467
#P-Value	1
#FDR	1
#Test	hypergeometric
#Power	1
#Absolute	FALSE
label	pval	fdr	signature	geneset	overlap	background	hits
HALLMARK_APOPTOSIS	5.4e-07	2.5e-06	2889	161	43	23467	ANXA1,BCL2L11,BIRC3,BMF,BTG2,CASP1,CASP3,CASP4,CASP7,CASP8,CASP9,CD14,CD2,CD69,CDKN1A,CDKN1B,CFLAR,CYLD,DNAJA1,DPYD,FAS,FASLG,GCH1,HGF,HMOX1,IFNGR1,IRF1,ISG20,LGALS3,MADD,NEFH,PLCB2,PMAIP1,PRF1,PSEN2,RETSAT,RNASEL,SAT1,SATB1,SOD2,TAP1,TNFSF10,TXNIP
HALLMARK_XENOBIOTIC_METABOLISM	3.5e-06	1.5e-05	2889	200	48	23467	ABCD2,ACO2,ACOX1,ACOX3,ACP2,ACSM1,ADH5,ALDH9A1,AOX1,AP4B1,ATOH8,CCL25,CFB,CNDP2,CROT,CSAD,CYFIP2,CYP27A1,CYP2E1,CYP2J2,DHRS1,DHRS7,ESR1,ETFDH,FAS,FMO3,GCH1,HMOX1,HSD11B1,ID2,IGF1,IRF8,KYNU,LPIN2,MAN1A1,MAOA,NDRG2,NINJ1,PSMB10,PTGDS,RETSAT,SAR1B,SERTAD1,SLC35D1,TMBIM6,TMEM176B,UPB1,VNN1
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.00013	0.00051	2889	105	27	23467	ACTR2,ARPC3,CAB39L,CDKN1A,CDKN1B,CXCR4,DAPP1,FASLG,GNA14,GRB2,IL2RG,IL4,IRAK4,ITPR2,LCK,NCK1,NOD1,PIK3R3,PRKCB,RAC1,RIPK1,SLA,STAT2,TRAF2,UBE2D3,VAV3,YWHAB
HALLMARK_COAGULATION	6e-04	0.0021	2889	138	31	23467	A2M,ANXA1,APOC2,C1QA,C2,C3,C8G,CAPN2,CASP9,CFB,CFH,CFI,CTSE,CTSH,CTSO,FYN,GP1BA,ISCU,KLKB1,LGMN,LTA4H,MEP1A,P2RY1,PECAM1,PLEK,RABIF,RAC1,SERPINA1,SERPING1,TF,VWF
HALLMARK_HEME_METABOLISM	0.00067	0.0022	2889	200	41	23467	ACP5,ADIPOR1,AQP3,ATG4A,BMP2K,BTG2,C3,CAST,CCDC28A,CIR1,CLIC2,CPOX,CTSE,DCAF11,EPB41,ERMAP,EZH1,FBXO9,GYPC,GYPE,HBB,ICAM4,KAT2B,KEL,LMO2,LPIN2,LRP10,MARCH2,MOCOS,MPP1,NCOA4,OPTN,PDZK1IP1,RNF19A,SELENBP1,SPTA1,SYNJ1,TMEM9B,UCP2,USP15,YPEL5
HALLMARK_BILE_ACID_METABOLISM	0.00095	0.003	2889	112	26	23467	ABCA5,ABCA6,ABCA8,ABCA9,ABCD2,ABCD3,ACSL5,ALDH9A1,AMACR,BBOX1,CH25H,CROT,CYP27A1,GSTK1,HSD17B4,HSD3B7,IDH2,LCK,LIPE,NR3C2,OPTN,PAOX,PEX1,PEX6,RETSAT,SCP2
HALLMARK_FATTY_ACID_METABOLISM	0.0056	0.016	2889	158	31	23467	ACADM,ACO2,ACOX1,ACSL5,ACSM3,ALDH9A1,CD1D,CPOX,DECR1,ETFDH,GLUL,GSTZ1,HADHB,HCCS,HIBCH,HPGD,HSD17B4,HSDL2,IL4I1,LTC4S,MAOA,MCEE,MDH1,MGLL,NBN,PSME1,RETSAT,SERINC1,UBE2L6,VNN1,YWHAH
HALLMARK_PEROXISOME	0.0074	0.021	2889	104	22	23467	ABCB1,ABCB4,ABCD2,ABCD3,ACOX1,ACSL5,ALDH9A1,DHRS3,GSTK1,HSD17B4,HSD3B7,IDH2,MVP,PEX11B,PEX2,PEX6,RETSAT,SCP2,SOD2,STS,VPS4B,YWHAH
HALLMARK_ADIPOGENESIS	0.012	0.032	2889	200	36	23467	ACADM,ACO2,ACOX1,ADCY6,ADIPOQ,AGPAT3,BCKDHA,BCL2L13,C3,CCNG2,CDKN2C,CMPK1,COQ5,CYP4B1,DECR1,DHRS7,DHRS7B,DNAJB9,DNAJC15,ELMOD3,ENPP2,HIBCH,IDH3A,IFNGR1,LIPE,LTC4S,MGLL,NDUFA5,PPM1B,RETSAT,SCP2,STAT5A,STOM,TANK,TOB1,UCP2
HALLMARK_APICAL_SURFACE	0.038	0.096	2889	44	10	23467	AKAP7,ATP6V0A4,CD160,GATA3,GHRL,IL2RB,IL2RG,LYN,MAL,SCUBE1
HALLMARK_DNA_REPAIR	0.045	0.11	2889	150	26	23467	ADCY6,AK3,CMPK2,DDB2,DGCR8,ERCC5,GTF2B,GTF2H1,HCLS1,LIG1,PCNA,PDE4B,PNP,POLD3,POLH,POLR2K,POLR3GL,RALA,RPA2,RRM2B,TK2,TP53,TSG101,TYMS,VPS28,XPC
HALLMARK_UV_RESPONSE_UP	0.048	0.11	2889	158	27	23467	ABCB1,AMD1,AQP3,ARRB2,BAK1,BCL2L11,BTG1,BTG2,CASP3,CNP,DNAJA1,GCH1,GGH,HLA-F,HMOX1,ICAM1,IRF1,JUNB,LYN,MAOA,NAT1,PLCL1,RAB27A,RASGRP1,SOD2,TAP1,TMBIM6
HALLMARK_ESTROGEN_RESPONSE_LATE	0.072	0.16	2889	200	32	23467	AFF1,ALDH3B1,ANXA9,ASS1,BAG1,BATF,CISH,CXCL12,DNAJC1,FOXC1,ID2,IDH2,ISG20,JAK2,KCNK5,KRT13,LTF,PGR,PRKAR2B,PTPN6,S100A9,SCNN1A,SERPINA1,SERPINA3,TFF1,TJP3,TMPRSS3,TOB1,TPSAB1,TSTA3,UNC13B,XBP1
HALLMARK_PROTEIN_SECRETION	0.13	0.26	2889	96	16	23467	ARFIP1,ATP6V1H,CLN5,CTSC,ICA1,NAPA,RAB14,RAB9A,STX12,STX7,TSG101,TSPAN8,VAMP3,VAMP4,VPS45,VPS4B
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.14	0.26	2889	49	9	23467	FES,GLRX,IPCEF1,JUNB,LSP1,MBP,MSRA,SBNO2,SOD2
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.15	0.26	2889	200	30	23467	AFF1,ALDH3B1,ANXA9,AQP3,BAG1,CISH,CXCL12,DHRS3,FOXC1,GAB2,GFRA1,JAK2,KCNK5,KRT13,MUC1,MYBL1,NADSYN1,PGR,PMAIP1,RASGRP1,SCNN1A,SH3BP5,SLC1A1,SLC37A1,TFF1,TJP3,TMPRSS3,TOB1,UGCG,XBP1
HALLMARK_KRAS_SIGNALING_DN	0.15	0.26	2889	200	30	23467	ABCB11,BTG2,CCR8,CD40LG,CD80,CPEB3,GP1BA,IDUA,IFI44L,IFNG,IL12B,KCNMB1,KRT13,MAST3,MEFV,MTHFR,MX1,NPHS1,NR4A2,PDCD1,PDE6B,PTPRJ,RSAD2,SIDT1,SLC12A3,SLC16A7,SLC6A14,STAG3,TCL1A,YPEL1
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.15	0.26	2889	200	30	23467	ACADM,ACO2,ATP6V1D,ATP6V1E1,ATP6V1G1,ATP6V1H,BCKDHA,BDH2,CASP7,COX7A2,DECR1,ETFDH,FDX1,HADHB,HCCS,IDH2,IDH3A,ISCU,MAOB,MDH1,MRPL35,NDUFA5,NDUFA9,NDUFB3,NDUFV2,PDP1,RETSAT,SLC25A20,TCIRG1,UQCRB
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.19	0.34	2889	74	12	23467	ADH4,ANTXR2,ATF5,CXCL16,ETHE1,FAM129A,FBXO6,GUSB,LGALS3,LGMN,PLSCR1,TP53INP1
HALLMARK_ANDROGEN_RESPONSE	0.25	0.41	2889	100	15	23467	ARID5B,B2M,DNAJB9,HPGD,IQGAP2,MERTK,MYL12A,NCOA4,SAT1,STEAP4,STK39,TMEM50A,TMPRSS2,TNFAIP8,UBE2J1
HALLMARK_APICAL_JUNCTION	0.26	0.42	2889	200	28	23467	ARHGEF6,ARPC2,ATP1A3,CAP1,CD209,CD274,CD34,CD86,CLDN11,CLDN15,EVL,ICAM1,ICAM2,ICAM4,ITGA9,MPZL2,PCDH1,PECAM1,PIK3R3,PTPRC,RAC2,STX4,SYK,TAOK2,TRAF1,VCAM1,VWF,YWHAH
HALLMARK_MTORC1_SIGNALING	0.33	0.52	2889	200	27	23467	ACTR2,ATP6V1D,BTG2,CCNG1,CDKN1A,CFP,COPS5,CORO1A,CTSC,CXCR4,DAPP1,FAM129A,FGL2,GGA2,GLRX,GTF2H1,IFI30,ITGB2,LGMN,LTA4H,PIK3R3,PNP,SLA,SYTL2,UBE2D3,WARS,XBP1
HALLMARK_NOTCH_SIGNALING	0.36	0.54	2889	32	5	23467	ARRB1,DTX2,NOTCH1,PSEN2,ST3GAL6
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.42	0.61	2889	42	6	23467	FRAT1,NOTCH1,NUMB,PSEN2,TP53,WNT1
HALLMARK_SPERMATOGENESIS	0.5	0.71	2889	135	17	23467	ACE,ADCYAP1,ART3,CCT6B,CHFR,DDX25,GFI1,GPR182,IL12RB2,LPIN1,NEFH,OAZ3,PEBP1,SHE,SLC2A5,STAM2,TLE4
HALLMARK_MITOTIC_SPINDLE	0.66	0.92	2889	199	23	23467	ABR,ARF6,ARHGAP27,ARHGAP4,ARHGEF2,ARHGEF3,BCL2L11,DOCK2,DOCK4,EPB41,FGD4,HDAC6,MID1IP1,NCK1,PCGF5,PCM1,PCNT,PREX1,RANBP9,RICTOR,SORBS2,SOS1,TAOK2
HALLMARK_UV_RESPONSE_DN	0.71	0.96	2889	144	16	23467	ANXA4,CDKN1B,CELF2,CITED2,FYN,GCNT1,ICA1,KCNMA1,KIT,MGLL,MIOS,PIK3R3,PRKAR2B,SPOP,SYNE1,TFPI
HALLMARK_HYPOXIA	0.81	1	2889	200	21	23467	AMPD3,BTG1,CCNG2,CDKN1A,CDKN1B,CITED2,CP,CXCR4,ETS1,GLRX,HMOX1,HS3ST1,ISG20,LXN,NAGK,NDST2,PGAM2,PLAC8,SELENBP1,SLC2A5,UGP2
HALLMARK_PANCREAS_BETA_CELLS	0.89	1	2889	40	3	23467	INSM1,LMO2,PAK3
HALLMARK_MYOGENESIS	0.91	1	2889	200	19	23467	BAG1,CDKN1A,DAPK2,DMD,GABARAPL2,GJA5,IGF1,LPIN1,LSP1,MEF2C,MEF2D,NOTCH1,PDE4DIP,PGAM2,PKIA,PSEN2,SOD3,ST5,TPM3
HALLMARK_TGF_BETA_SIGNALING	0.91	1	2889	54	4	23467	ENG,ID2,JUNB,UBE2D3
HALLMARK_HEDGEHOG_SIGNALING	0.95	1	2889	36	2	23467	PML,SLIT1
HALLMARK_GLYCOLYSIS	0.97	1	2889	200	17	23467	AK3,AKR1A1,ALDH9A1,B3GAT1,CITED2,CXCR4,GLRX,GUSB,GYS2,IDUA,ISG20,MDH1,MERTK,PGAM2,RBCK1,TSTA3,UGP2
HALLMARK_ANGIOGENESIS	0.99	1	2889	36	1	23467	PRG2
HALLMARK_E2F_TARGETS	1	1	2889	200	13	23467	CDKN1A,CDKN1B,CDKN2C,DCK,EED,ING3,LIG1,NBN,PCNA,POLD3,PPM1D,RPA2,TP53
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1	1	2889	200	13	23467	ABI3BP,CAPG,CD59,CXCL12,FAS,FUCA1,GLIPR1,ID2,IL15,IL32,SAT1,VCAM1,WIPF1
HALLMARK_G2M_CHECKPOINT	1	1	2889	200	10	23467	AMD1,ATF5,CDKN1B,CDKN2C,CUL3,DMD,MEIS1,PML,RPA2,RPS6KA5
HALLMARK_MYC_TARGETS_V1	1	1	2889	200	5	23467	COPS5,PCNA,PSMA2,PSMA6,TYMS
HALLMARK_MYC_TARGETS_V2	1	1	2889	58	0	23467	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	1	1	2889	113	6	23467	ATP6V0D1,CCL2,DNAJB9,EXOC2,EXOSC10,XBP1
